frame	subF	slot	rnti	firstSym	numSym	type	tddMode	retxNum	ccId
497	0	3	0	13	1	2	2	0	0
497	1	0	0	13	1	2	2	0	0
497	1	1	0	13	1	2	2	0	0
497	1	2	0	13	1	2	2	0	0
497	1	3	0	13	1	2	2	0	0
497	2	0	0	13	1	2	2	0	0
497	2	1	0	13	1	2	2	0	0
497	2	2	0	13	1	2	2	0	0
497	2	3	0	13	1	2	2	0	0
497	3	0	0	13	1	2	2	0	0
497	3	1	0	13	1	2	2	0	0
497	3	2	0	13	1	2	2	0	0
497	3	3	0	13	1	2	2	0	0
497	4	0	0	13	1	2	2	0	0
497	4	1	0	13	1	2	2	0	0
497	4	2	0	13	1	2	2	0	0
497	4	3	0	13	1	2	2	0	0
497	5	0	0	13	1	2	2	0	0
497	5	1	0	13	1	2	2	0	0
497	5	2	0	13	1	2	2	0	0
497	5	3	0	13	1	2	2	0	0
497	6	0	0	13	1	2	2	0	0
497	6	1	0	13	1	2	2	0	0
497	6	2	0	13	1	2	2	0	0
497	6	3	0	13	1	2	2	0	0
497	7	0	0	13	1	2	2	0	0
497	7	1	0	13	1	2	2	0	0
497	7	2	0	13	1	2	2	0	0
497	7	3	0	13	1	2	2	0	0
497	8	0	0	13	1	2	2	0	0
497	8	1	0	13	1	2	2	0	0
497	8	2	0	13	1	2	2	0	0
497	8	3	0	13	1	2	2	0	0
497	9	0	0	13	1	2	2	0	0
497	9	1	0	13	1	2	2	0	0
497	9	2	0	13	1	2	2	0	0
497	9	3	0	13	1	2	2	0	0
498	0	0	0	13	1	2	2	0	0
498	0	1	0	13	1	2	2	0	0
498	0	2	0	13	1	2	2	0	0
498	0	3	0	13	1	2	2	0	0
498	1	0	0	13	1	2	2	0	0
498	1	1	0	13	1	2	2	0	0
498	1	2	0	13	1	2	2	0	0
498	1	3	0	13	1	2	2	0	0
498	2	0	0	13	1	2	2	0	0
498	2	1	0	13	1	2	2	0	0
498	2	2	0	13	1	2	2	0	0
498	2	3	0	13	1	2	2	0	0
498	3	0	0	13	1	2	2	0	0
498	3	1	0	13	1	2	2	0	0
498	3	2	0	13	1	2	2	0	0
498	3	3	0	13	1	2	2	0	0
498	4	0	0	13	1	2	2	0	0
498	4	1	0	13	1	2	2	0	0
498	4	2	0	13	1	2	2	0	0
498	4	3	0	13	1	2	2	0	0
498	5	0	0	13	1	2	2	0	0
498	5	1	0	13	1	2	2	0	0
498	5	2	0	13	1	2	2	0	0
498	5	3	0	13	1	2	2	0	0
498	6	0	0	13	1	2	2	0	0
498	6	1	0	13	1	2	2	0	0
498	6	2	0	13	1	2	2	0	0
498	6	3	0	13	1	2	2	0	0
498	7	0	0	13	1	2	2	0	0
498	7	1	0	13	1	2	2	0	0
498	7	2	0	13	1	2	2	0	0
498	7	3	0	13	1	2	2	0	0
498	8	0	0	13	1	2	2	0	0
498	8	1	0	13	1	2	2	0	0
498	8	2	0	13	1	2	2	0	0
498	8	3	0	13	1	2	2	0	0
498	9	0	0	13	1	2	2	0	0
498	9	1	0	13	1	2	2	0	0
498	9	2	0	13	1	2	2	0	0
498	9	3	0	13	1	2	2	0	0
499	0	0	0	13	1	2	2	0	0
499	0	1	0	13	1	2	2	0	0
499	0	2	0	13	1	2	2	0	0
499	0	3	0	13	1	2	2	0	0
499	1	0	0	13	1	2	2	0	0
499	1	1	0	13	1	2	2	0	0
499	1	2	0	13	1	2	2	0	0
499	1	3	0	13	1	2	2	0	0
499	2	0	0	13	1	2	2	0	0
499	2	1	0	13	1	2	2	0	0
499	2	2	0	13	1	2	2	0	0
499	2	3	0	13	1	2	2	0	0
499	3	0	0	13	1	2	2	0	0
499	3	1	0	13	1	2	2	0	0
499	3	2	0	13	1	2	2	0	0
499	3	3	0	13	1	2	2	0	0
499	4	0	0	13	1	2	2	0	0
499	4	1	0	13	1	2	2	0	0
499	4	2	0	13	1	2	2	0	0
499	4	3	0	13	1	2	2	0	0
499	5	0	0	13	1	2	2	0	0
499	5	1	0	13	1	2	2	0	0
499	5	2	0	13	1	2	2	0	0
499	5	3	0	13	1	2	2	0	0
499	6	0	0	13	1	2	2	0	0
499	6	1	0	13	1	2	2	0	0
499	6	2	0	13	1	2	2	0	0
499	6	3	0	13	1	2	2	0	0
499	7	0	0	13	1	2	2	0	0
499	7	1	0	13	1	2	2	0	0
499	7	2	0	13	1	2	2	0	0
499	7	3	0	13	1	2	2	0	0
499	8	0	0	13	1	2	2	0	0
499	8	1	0	13	1	2	2	0	0
499	8	2	0	13	1	2	2	0	0
499	8	3	0	13	1	2	2	0	0
499	9	0	0	13	1	2	2	0	0
499	9	1	0	13	1	2	2	0	0
499	9	2	0	13	1	2	2	0	0
499	9	3	0	13	1	2	2	0	0
500	0	0	0	13	1	2	2	0	0
500	0	1	0	13	1	2	2	0	0
500	0	2	0	13	1	2	2	0	0
500	0	3	1	1	12	0	2	0	0
500	0	3	0	13	1	2	2	0	0
500	1	0	1	1	12	0	2	0	0
500	1	0	0	13	1	2	2	0	0
500	1	1	1	1	12	0	2	0	0
500	1	1	0	13	1	2	2	0	0
500	1	2	1	1	12	0	2	0	0
500	1	2	0	13	1	2	2	0	0
500	1	3	1	2	11	0	2	0	0
500	1	3	0	13	1	2	2	0	0
500	2	0	1	1	12	0	2	0	0
500	2	0	0	13	1	2	2	0	0
500	2	1	1	1	12	0	2	0	0
500	2	1	0	13	1	2	2	0	0
500	2	2	1	1	12	0	2	0	0
500	2	2	0	13	1	2	2	0	0
500	2	3	1	1	12	0	2	0	0
500	2	3	0	13	1	2	2	0	0
500	3	0	1	1	12	0	2	0	0
500	3	0	0	13	1	2	2	0	0
500	3	1	1	1	12	0	2	0	0
500	3	1	0	13	1	2	2	0	0
500	3	2	1	1	12	0	2	0	0
500	3	2	0	13	1	2	2	0	0
500	3	3	1	1	12	0	2	0	0
500	3	3	0	13	1	2	2	0	0
500	4	0	1	1	12	0	2	0	0
500	4	0	0	13	1	2	2	0	0
500	4	1	1	1	12	0	2	0	0
500	4	1	0	13	1	2	2	0	0
500	4	2	1	1	12	0	2	0	0
500	4	2	0	13	1	2	2	0	0
500	4	3	1	1	12	0	2	0	0
500	4	3	0	13	1	2	2	0	0
500	5	0	1	1	12	0	2	0	0
500	5	0	0	13	1	2	2	0	0
500	5	1	1	1	12	0	2	0	0
500	5	1	0	13	1	2	2	0	0
500	5	2	1	1	12	0	2	0	0
500	5	2	0	13	1	2	2	0	0
500	5	3	1	1	12	0	2	0	0
500	5	3	0	13	1	2	2	0	0
500	6	0	1	1	12	0	2	0	0
500	6	0	0	13	1	2	2	0	0
500	6	1	1	1	12	0	2	0	0
500	6	1	0	13	1	2	2	0	0
500	6	2	1	1	12	0	2	0	0
500	6	2	0	13	1	2	2	0	0
500	6	3	1	1	12	0	2	0	0
500	6	3	0	13	1	2	2	0	0
500	7	0	1	1	12	0	2	0	0
500	7	0	0	13	1	2	2	0	0
500	7	1	1	1	4	0	2	0	0
500	7	1	0	13	1	2	2	0	0
500	7	2	0	13	1	2	2	0	0
500	7	3	0	13	1	2	2	0	0
500	8	0	0	13	1	2	2	0	0
500	8	1	0	13	1	2	2	0	0
500	8	2	0	13	1	2	2	0	0
500	8	3	0	13	1	2	2	0	0
500	9	0	0	13	1	2	2	0	0
500	9	1	0	13	1	2	2	0	0
500	9	2	0	13	1	2	2	0	0
500	9	3	0	13	1	2	2	0	0
501	0	0	0	13	1	2	2	0	0
501	0	1	0	13	1	2	2	0	0
501	0	2	0	13	1	2	2	0	0
501	0	3	0	13	1	2	2	0	0
501	1	0	0	13	1	2	2	0	0
501	1	1	0	13	1	2	2	0	0
501	1	2	0	13	1	2	2	0	0
501	1	3	0	13	1	2	2	0	0
501	2	0	0	13	1	2	2	0	0
501	2	1	0	13	1	2	2	0	0
501	2	2	0	13	1	2	2	0	0
501	2	3	0	13	1	2	2	0	0
501	3	0	0	13	1	2	2	0	0
501	3	1	0	13	1	2	2	0	0
501	3	2	0	13	1	2	2	0	0
501	3	3	0	13	1	2	2	0	0
501	4	0	0	13	1	2	2	0	0
501	4	1	0	13	1	2	2	0	0
501	4	2	0	13	1	2	2	0	0
501	4	3	0	13	1	2	2	0	0
501	5	0	0	13	1	2	2	0	0
501	5	1	0	13	1	2	2	0	0
501	5	2	0	13	1	2	2	0	0
501	5	3	0	13	1	2	2	0	0
501	6	0	0	13	1	2	2	0	0
501	6	1	0	13	1	2	2	0	0
501	6	2	0	13	1	2	2	0	0
501	6	3	0	13	1	2	2	0	0
501	7	0	0	13	1	2	2	0	0
501	7	1	0	13	1	2	2	0	0
501	7	2	0	13	1	2	2	0	0
501	7	3	0	13	1	2	2	0	0
501	8	0	0	13	1	2	2	0	0
501	8	1	0	13	1	2	2	0	0
501	8	2	0	13	1	2	2	0	0
501	8	3	0	13	1	2	2	0	0
501	9	0	0	13	1	2	2	0	0
501	9	1	0	13	1	2	2	0	0
501	9	2	0	13	1	2	2	0	0
501	9	3	0	13	1	2	2	0	0
502	0	0	0	13	1	2	2	0	0
502	0	1	0	13	1	2	2	0	0
502	0	2	0	13	1	2	2	0	0
502	0	3	1	1	12	0	2	0	0
502	0	3	0	13	1	2	2	0	0
502	1	0	1	1	12	0	2	0	0
502	1	0	0	13	1	2	2	0	0
502	1	1	1	1	12	0	2	0	0
502	1	1	0	13	1	2	2	0	0
502	1	2	1	1	12	0	2	0	0
502	1	2	0	13	1	2	2	0	0
502	1	3	1	2	11	0	2	0	0
502	1	3	0	13	1	2	2	0	0
502	2	0	1	1	9	0	2	0	0
502	2	0	0	13	1	2	2	0	0
502	2	1	0	13	1	2	2	0	0
502	2	2	0	13	1	2	2	0	0
502	2	3	0	13	1	2	2	0	0
502	3	0	0	13	1	2	2	0	0
502	3	1	0	13	1	2	2	0	0
502	3	2	0	13	1	2	2	0	0
502	3	3	0	13	1	2	2	0	0
502	4	0	0	13	1	2	2	0	0
502	4	1	0	13	1	2	2	0	0
502	4	2	0	13	1	2	2	0	0
502	4	3	0	13	1	2	2	0	0
502	5	0	0	13	1	2	2	0	0
502	5	1	0	13	1	2	2	0	0
502	5	2	0	13	1	2	2	0	0
502	5	3	0	13	1	2	2	0	0
502	6	0	0	13	1	2	2	0	0
502	6	1	0	13	1	2	2	0	0
502	6	2	0	13	1	2	2	0	0
502	6	3	0	13	1	2	2	0	0
502	7	0	0	13	1	2	2	0	0
502	7	1	0	13	1	2	2	0	0
502	7	2	0	13	1	2	2	0	0
502	7	3	0	13	1	2	2	0	0
502	8	0	0	13	1	2	2	0	0
502	8	1	0	13	1	2	2	0	0
502	8	2	0	13	1	2	2	0	0
502	8	3	0	13	1	2	2	0	0
502	9	0	0	13	1	2	2	0	0
502	9	1	0	13	1	2	2	0	0
502	9	2	0	13	1	2	2	0	0
502	9	3	0	13	1	2	2	0	0
503	0	0	0	13	1	2	2	0	0
503	0	1	0	13	1	2	2	0	0
503	0	2	0	13	1	2	2	0	0
503	0	3	0	13	1	2	2	0	0
503	1	0	0	13	1	2	2	0	0
503	1	1	0	13	1	2	2	0	0
503	1	2	0	13	1	2	2	0	0
503	1	3	0	13	1	2	2	0	0
503	2	0	0	13	1	2	2	0	0
503	2	1	0	13	1	2	2	0	0
503	2	2	0	13	1	2	2	0	0
503	2	3	0	13	1	2	2	0	0
503	3	0	0	13	1	2	2	0	0
503	3	1	0	13	1	2	2	0	0
503	3	2	0	13	1	2	2	0	0
503	3	3	0	13	1	2	2	0	0
503	4	0	0	13	1	2	2	0	0
503	4	1	0	13	1	2	2	0	0
503	4	2	0	13	1	2	2	0	0
503	4	3	0	13	1	2	2	0	0
503	5	0	0	13	1	2	2	0	0
503	5	1	0	13	1	2	2	0	0
503	5	2	0	13	1	2	2	0	0
503	5	3	0	13	1	2	2	0	0
503	6	0	0	13	1	2	2	0	0
503	6	1	0	13	1	2	2	0	0
503	6	2	0	13	1	2	2	0	0
503	6	3	0	13	1	2	2	0	0
503	7	0	0	13	1	2	2	0	0
503	7	1	0	13	1	2	2	0	0
503	7	2	0	13	1	2	2	0	0
503	7	3	0	13	1	2	2	0	0
503	8	0	0	13	1	2	2	0	0
503	8	1	0	13	1	2	2	0	0
503	8	2	0	13	1	2	2	0	0
503	8	3	0	13	1	2	2	0	0
503	9	0	0	13	1	2	2	0	0
503	9	1	0	13	1	2	2	0	0
503	9	2	0	13	1	2	2	0	0
503	9	3	0	13	1	2	2	0	0
504	0	0	0	13	1	2	2	0	0
504	0	1	0	13	1	2	2	0	0
504	0	2	0	13	1	2	2	0	0
504	0	3	0	13	1	2	2	0	0
504	1	0	0	13	1	2	2	0	0
504	1	1	0	13	1	2	2	0	0
504	1	2	0	13	1	2	2	0	0
504	1	3	0	13	1	2	2	0	0
504	2	0	0	13	1	2	2	0	0
504	2	1	0	13	1	2	2	0	0
504	2	2	0	13	1	2	2	0	0
504	2	3	0	13	1	2	2	0	0
504	3	0	0	13	1	2	2	0	0
504	3	1	0	13	1	2	2	0	0
504	3	2	0	13	1	2	2	0	0
504	3	3	0	13	1	2	2	0	0
504	4	0	0	13	1	2	2	0	0
504	4	1	0	13	1	2	2	0	0
504	4	2	0	13	1	2	2	0	0
504	4	3	0	13	1	2	2	0	0
504	5	0	0	13	1	2	2	0	0
504	5	1	0	13	1	2	2	0	0
504	5	2	0	13	1	2	2	0	0
504	5	3	0	13	1	2	2	0	0
504	6	0	0	13	1	2	2	0	0
504	6	1	0	13	1	2	2	0	0
504	6	2	0	13	1	2	2	0	0
504	6	3	0	13	1	2	2	0	0
504	7	0	0	13	1	2	2	0	0
504	7	1	0	13	1	2	2	0	0
504	7	2	0	13	1	2	2	0	0
504	7	3	0	13	1	2	2	0	0
504	8	0	0	13	1	2	2	0	0
504	8	1	0	13	1	2	2	0	0
504	8	2	0	13	1	2	2	0	0
504	8	3	0	13	1	2	2	0	0
504	9	0	0	13	1	2	2	0	0
504	9	1	0	13	1	2	2	0	0
504	9	2	0	13	1	2	2	0	0
504	9	3	0	13	1	2	2	0	0
505	0	0	0	13	1	2	2	0	0
505	0	1	0	13	1	2	2	0	0
505	0	2	0	13	1	2	2	0	0
505	0	3	0	13	1	2	2	0	0
505	1	0	0	13	1	2	2	0	0
505	1	1	0	13	1	2	2	0	0
505	1	2	0	13	1	2	2	0	0
505	1	3	0	13	1	2	2	0	0
505	2	0	0	13	1	2	2	0	0
505	2	1	0	13	1	2	2	0	0
505	2	2	0	13	1	2	2	0	0
505	2	3	0	13	1	2	2	0	0
505	3	0	0	13	1	2	2	0	0
505	3	1	0	13	1	2	2	0	0
505	3	2	0	13	1	2	2	0	0
505	3	3	0	13	1	2	2	0	0
505	4	0	0	13	1	2	2	0	0
505	4	1	0	13	1	2	2	0	0
505	4	2	0	13	1	2	2	0	0
505	4	3	0	13	1	2	2	0	0
505	5	0	0	13	1	2	2	0	0
505	5	1	0	13	1	2	2	0	0
505	5	2	0	13	1	2	2	0	0
505	5	3	0	13	1	2	2	0	0
505	6	0	0	13	1	2	2	0	0
505	6	1	0	13	1	2	2	0	0
505	6	2	0	13	1	2	2	0	0
505	6	3	0	13	1	2	2	0	0
505	7	0	0	13	1	2	2	0	0
505	7	1	0	13	1	2	2	0	0
505	7	2	0	13	1	2	2	0	0
505	7	3	0	13	1	2	2	0	0
505	8	0	0	13	1	2	2	0	0
505	8	1	0	13	1	2	2	0	0
505	8	2	0	13	1	2	2	0	0
505	8	3	0	13	1	2	2	0	0
505	9	0	0	13	1	2	2	0	0
505	9	1	0	13	1	2	2	0	0
505	9	2	0	13	1	2	2	0	0
505	9	3	0	13	1	2	2	0	0
506	0	0	0	13	1	2	2	0	0
506	0	1	0	13	1	2	2	0	0
506	0	2	0	13	1	2	2	0	0
506	0	3	0	13	1	2	2	0	0
506	1	0	0	13	1	2	2	0	0
506	1	1	0	13	1	2	2	0	0
506	1	2	0	13	1	2	2	0	0
506	1	3	0	13	1	2	2	0	0
506	2	0	0	13	1	2	2	0	0
506	2	1	0	13	1	2	2	0	0
506	2	2	0	13	1	2	2	0	0
506	2	3	0	13	1	2	2	0	0
506	3	0	0	13	1	2	2	0	0
506	3	1	0	13	1	2	2	0	0
506	3	2	0	13	1	2	2	0	0
506	3	3	0	13	1	2	2	0	0
506	4	0	0	13	1	2	2	0	0
506	4	1	0	13	1	2	2	0	0
506	4	2	0	13	1	2	2	0	0
506	4	3	0	13	1	2	2	0	0
506	5	0	0	13	1	2	2	0	0
506	5	1	0	13	1	2	2	0	0
506	5	2	0	13	1	2	2	0	0
506	5	3	0	13	1	2	2	0	0
506	6	0	0	13	1	2	2	0	0
506	6	1	0	13	1	2	2	0	0
506	6	2	0	13	1	2	2	0	0
506	6	3	0	13	1	2	2	0	0
506	7	0	0	13	1	2	2	0	0
506	7	1	0	13	1	2	2	0	0
506	7	2	0	13	1	2	2	0	0
506	7	3	0	13	1	2	2	0	0
506	8	0	0	13	1	2	2	0	0
506	8	1	0	13	1	2	2	0	0
506	8	2	0	13	1	2	2	0	0
506	8	3	0	13	1	2	2	0	0
506	9	0	0	13	1	2	2	0	0
506	9	1	0	13	1	2	2	0	0
506	9	2	0	13	1	2	2	0	0
506	9	3	0	13	1	2	2	0	0
507	0	0	0	13	1	2	2	0	0
507	0	1	0	13	1	2	2	0	0
507	0	2	0	13	1	2	2	0	0
507	0	3	0	13	1	2	2	0	0
507	1	0	0	13	1	2	2	0	0
507	1	1	0	13	1	2	2	0	0
507	1	2	0	13	1	2	2	0	0
507	1	3	0	13	1	2	2	0	0
507	2	0	0	13	1	2	2	0	0
507	2	1	0	13	1	2	2	0	0
507	2	2	0	13	1	2	2	0	0
507	2	3	0	13	1	2	2	0	0
507	3	0	0	13	1	2	2	0	0
507	3	1	0	13	1	2	2	0	0
507	3	2	0	13	1	2	2	0	0
507	3	3	0	13	1	2	2	0	0
507	4	0	0	13	1	2	2	0	0
507	4	1	0	13	1	2	2	0	0
507	4	2	0	13	1	2	2	0	0
507	4	3	0	13	1	2	2	0	0
507	5	0	0	13	1	2	2	0	0
507	5	1	0	13	1	2	2	0	0
507	5	2	0	13	1	2	2	0	0
507	5	3	0	13	1	2	2	0	0
507	6	0	0	13	1	2	2	0	0
507	6	1	0	13	1	2	2	0	0
507	6	2	0	13	1	2	2	0	0
507	6	3	0	13	1	2	2	0	0
507	7	0	0	13	1	2	2	0	0
507	7	1	0	13	1	2	2	0	0
507	7	2	0	13	1	2	2	0	0
507	7	3	0	13	1	2	2	0	0
507	8	0	0	13	1	2	2	0	0
507	8	1	0	13	1	2	2	0	0
507	8	2	0	13	1	2	2	0	0
507	8	3	0	13	1	2	2	0	0
507	9	0	0	13	1	2	2	0	0
507	9	1	0	13	1	2	2	0	0
507	9	2	0	13	1	2	2	0	0
507	9	3	0	13	1	2	2	0	0
508	0	0	0	13	1	2	2	0	0
508	0	1	0	13	1	2	2	0	0
508	0	2	0	13	1	2	2	0	0
508	0	3	0	13	1	2	2	0	0
508	1	0	0	13	1	2	2	0	0
508	1	1	0	13	1	2	2	0	0
508	1	2	0	13	1	2	2	0	0
508	1	3	0	13	1	2	2	0	0
508	2	0	0	13	1	2	2	0	0
508	2	1	0	13	1	2	2	0	0
508	2	2	0	13	1	2	2	0	0
508	2	3	0	13	1	2	2	0	0
508	3	0	0	13	1	2	2	0	0
508	3	1	0	13	1	2	2	0	0
508	3	2	0	13	1	2	2	0	0
508	3	3	0	13	1	2	2	0	0
508	4	0	0	13	1	2	2	0	0
508	4	1	0	13	1	2	2	0	0
508	4	2	0	13	1	2	2	0	0
508	4	3	0	13	1	2	2	0	0
508	5	0	0	13	1	2	2	0	0
508	5	1	0	13	1	2	2	0	0
508	5	2	0	13	1	2	2	0	0
508	5	3	0	13	1	2	2	0	0
508	6	0	0	13	1	2	2	0	0
508	6	1	0	13	1	2	2	0	0
508	6	2	0	13	1	2	2	0	0
508	6	3	0	13	1	2	2	0	0
508	7	0	0	13	1	2	2	0	0
508	7	1	0	13	1	2	2	0	0
508	7	2	0	13	1	2	2	0	0
508	7	3	0	13	1	2	2	0	0
508	8	0	0	13	1	2	2	0	0
508	8	1	0	13	1	2	2	0	0
508	8	2	0	13	1	2	2	0	0
508	8	3	0	13	1	2	2	0	0
508	9	0	0	13	1	2	2	0	0
508	9	1	0	13	1	2	2	0	0
508	9	2	0	13	1	2	2	0	0
508	9	3	0	13	1	2	2	0	0
509	0	0	0	13	1	2	2	0	0
509	0	1	0	13	1	2	2	0	0
509	0	2	0	13	1	2	2	0	0
509	0	3	0	13	1	2	2	0	0
509	1	0	0	13	1	2	2	0	0
509	1	1	0	13	1	2	2	0	0
509	1	2	0	13	1	2	2	0	0
509	1	3	0	13	1	2	2	0	0
509	2	0	0	13	1	2	2	0	0
509	2	1	0	13	1	2	2	0	0
509	2	2	0	13	1	2	2	0	0
509	2	3	0	13	1	2	2	0	0
509	3	0	0	13	1	2	2	0	0
509	3	1	0	13	1	2	2	0	0
509	3	2	0	13	1	2	2	0	0
509	3	3	0	13	1	2	2	0	0
509	4	0	0	13	1	2	2	0	0
509	4	1	0	13	1	2	2	0	0
509	4	2	0	13	1	2	2	0	0
509	4	3	0	13	1	2	2	0	0
509	5	0	0	13	1	2	2	0	0
509	5	1	0	13	1	2	2	0	0
509	5	2	0	13	1	2	2	0	0
509	5	3	0	13	1	2	2	0	0
509	6	0	0	13	1	2	2	0	0
509	6	1	0	13	1	2	2	0	0
509	6	2	0	13	1	2	2	0	0
509	6	3	0	13	1	2	2	0	0
509	7	0	0	13	1	2	2	0	0
509	7	1	0	13	1	2	2	0	0
509	7	2	0	13	1	2	2	0	0
509	7	3	0	13	1	2	2	0	0
509	8	0	0	13	1	2	2	0	0
509	8	1	0	13	1	2	2	0	0
509	8	2	0	13	1	2	2	0	0
509	8	3	0	13	1	2	2	0	0
509	9	0	0	13	1	2	2	0	0
509	9	1	0	13	1	2	2	0	0
509	9	2	0	13	1	2	2	0	0
509	9	3	0	13	1	2	2	0	0
510	0	0	0	13	1	2	2	0	0
510	0	1	0	13	1	2	2	0	0
510	0	2	0	13	1	2	2	0	0
510	0	3	1	1	12	0	2	0	0
510	0	3	0	13	1	2	2	0	0
510	1	0	1	1	12	0	2	0	0
510	1	0	0	13	1	2	2	0	0
510	1	1	1	1	12	0	2	0	0
510	1	1	0	13	1	2	2	0	0
510	1	2	1	1	12	0	2	0	0
510	1	2	0	13	1	2	2	0	0
510	1	3	1	2	11	0	2	0	0
510	1	3	0	13	1	2	2	0	0
510	2	0	1	1	12	0	2	0	0
510	2	0	0	13	1	2	2	0	0
510	2	1	1	1	12	0	2	0	0
510	2	1	0	13	1	2	2	0	0
510	2	2	1	1	12	0	2	0	0
510	2	2	0	13	1	2	2	0	0
510	2	3	1	1	12	0	2	0	0
510	2	3	0	13	1	2	2	0	0
510	3	0	1	1	12	0	2	0	0
510	3	0	0	13	1	2	2	0	0
510	3	1	1	1	12	0	2	0	0
510	3	1	0	13	1	2	2	0	0
510	3	2	1	1	12	0	2	0	0
510	3	2	0	13	1	2	2	0	0
510	3	3	1	1	12	0	2	0	0
510	3	3	0	13	1	2	2	0	0
510	4	0	1	1	12	0	2	0	0
510	4	0	0	13	1	2	2	0	0
510	4	1	1	1	12	0	2	0	0
510	4	1	0	13	1	2	2	0	0
510	4	2	1	1	12	0	2	0	0
510	4	2	0	13	1	2	2	0	0
510	4	3	1	1	12	0	2	0	0
510	4	3	0	13	1	2	2	0	0
510	5	0	1	1	12	0	2	0	0
510	5	0	0	13	1	2	2	0	0
510	5	1	1	1	12	0	2	0	0
510	5	1	0	13	1	2	2	0	0
510	5	2	1	1	12	0	2	0	0
510	5	2	0	13	1	2	2	0	0
510	5	3	1	1	12	0	2	0	0
510	5	3	0	13	1	2	2	0	0
510	6	0	1	1	12	0	2	0	0
510	6	0	0	13	1	2	2	0	0
510	6	1	1	1	12	0	2	0	0
510	6	1	0	13	1	2	2	0	0
510	6	2	1	1	12	0	2	0	0
510	6	2	0	13	1	2	2	0	0
510	6	3	1	1	12	0	2	0	0
510	6	3	0	13	1	2	2	0	0
510	7	0	1	1	12	0	2	0	0
510	7	0	0	13	1	2	2	0	0
510	7	1	1	1	4	0	2	0	0
510	7	1	0	13	1	2	2	0	0
510	7	2	0	13	1	2	2	0	0
510	7	3	0	13	1	2	2	0	0
510	8	0	0	13	1	2	2	0	0
510	8	1	0	13	1	2	2	0	0
510	8	2	0	13	1	2	2	0	0
510	8	3	0	13	1	2	2	0	0
510	9	0	0	13	1	2	2	0	0
510	9	1	0	13	1	2	2	0	0
510	9	2	0	13	1	2	2	0	0
510	9	3	0	13	1	2	2	0	0
511	0	0	0	13	1	2	2	0	0
511	0	1	0	13	1	2	2	0	0
511	0	2	0	13	1	2	2	0	0
511	0	3	0	13	1	2	2	0	0
511	1	0	0	13	1	2	2	0	0
511	1	1	0	13	1	2	2	0	0
511	1	2	0	13	1	2	2	0	0
511	1	3	0	13	1	2	2	0	0
511	2	0	0	13	1	2	2	0	0
511	2	1	0	13	1	2	2	0	0
511	2	2	0	13	1	2	2	0	0
511	2	3	0	13	1	2	2	0	0
511	3	0	0	13	1	2	2	0	0
511	3	1	1	1	12	0	2	0	0
511	3	1	0	13	1	2	2	0	0
511	3	2	1	1	12	0	2	0	0
511	3	2	0	13	1	2	2	0	0
511	3	3	1	1	12	0	2	0	0
511	3	3	0	13	1	2	2	0	0
511	4	0	1	1	12	0	2	0	0
511	4	0	0	13	1	2	2	0	0
511	4	1	1	1	12	0	2	0	0
511	4	1	0	13	1	2	2	0	0
511	4	2	1	1	12	0	2	0	0
511	4	2	0	13	1	2	2	0	0
511	4	3	1	1	12	0	2	0	0
511	4	3	0	13	1	2	2	0	0
511	5	0	1	1	8	0	2	0	0
511	5	0	0	13	1	2	2	0	0
511	5	1	0	13	1	2	2	0	0
511	5	2	0	13	1	2	2	0	0
511	5	3	0	13	1	2	2	0	0
511	6	0	0	13	1	2	2	0	0
511	6	1	0	13	1	2	2	0	0
511	6	2	0	13	1	2	2	0	0
511	6	3	0	13	1	2	2	0	0
511	7	0	0	13	1	2	2	0	0
511	7	1	0	13	1	2	2	0	0
511	7	2	0	13	1	2	2	0	0
511	7	3	0	13	1	2	2	0	0
511	8	0	0	13	1	2	2	0	0
511	8	1	0	13	1	2	2	0	0
511	8	2	0	13	1	2	2	0	0
511	8	3	0	13	1	2	2	0	0
511	9	0	0	13	1	2	2	0	0
511	9	1	0	13	1	2	2	0	0
511	9	2	0	13	1	2	2	0	0
511	9	3	0	13	1	2	2	0	0
512	0	0	0	13	1	2	2	0	0
512	0	1	0	13	1	2	2	0	0
512	0	2	0	13	1	2	2	0	0
512	0	3	0	13	1	2	2	0	0
512	1	0	0	13	1	2	2	0	0
512	1	1	0	13	1	2	2	0	0
512	1	2	0	13	1	2	2	0	0
512	1	3	0	13	1	2	2	0	0
512	2	0	0	13	1	2	2	0	0
512	2	1	0	13	1	2	2	0	0
512	2	2	0	13	1	2	2	0	0
512	2	3	0	13	1	2	2	0	0
512	3	0	0	13	1	2	2	0	0
512	3	1	0	13	1	2	2	0	0
512	3	2	0	13	1	2	2	0	0
512	3	3	0	13	1	2	2	0	0
512	4	0	0	13	1	2	2	0	0
512	4	1	0	13	1	2	2	0	0
512	4	2	0	13	1	2	2	0	0
512	4	3	0	13	1	2	2	0	0
512	5	0	0	13	1	2	2	0	0
512	5	1	0	13	1	2	2	0	0
512	5	2	0	13	1	2	2	0	0
512	5	3	0	13	1	2	2	0	0
512	6	0	0	13	1	2	2	0	0
512	6	1	0	13	1	2	2	0	0
512	6	2	0	13	1	2	2	0	0
512	6	3	0	13	1	2	2	0	0
512	7	0	0	13	1	2	2	0	0
512	7	1	0	13	1	2	2	0	0
512	7	2	0	13	1	2	2	0	0
512	7	3	0	13	1	2	2	0	0
512	8	0	0	13	1	2	2	0	0
